td_browser,td_color,td_ip,td_version,td_client_id,td_os_version,td_browser_version,td_viewport,td_charset,td_os,td_screen,td_language,td_global_id,td_platform,td_user_agent,td_fingerprint_id,td_title,td_description,td_url,td_host,td_path,td_referrer,time
Chrome,24-bit,61.120.24.104,1.3.0,85a50907-c9a8-462c-8025-dafef5bc8f34,,60.0.3112,1708x810,utf-8,Windows 7,1366x768,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Buy now � Nintendo 3DS� family of systems � Console bundles,"Learn more about where to purchase the Nintendo 3DS family of systems, 
including special editions and bundles.",https://www.nintendo.com/3ds/buynow/,Buy now � Nintendo 3DS� family of systems � Console bundles,Buy now � Nintendo 3DS� family of systems � Console bundles,(direct),1536174280
,,,,da35003d-ad93-4369-db8c-35df4f8078bb,,,,,,,,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Country Selector - Official Site,"Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/countryselector,Nintendo Country Selector - Official Site,Nintendo Country Selector - Official Site,https://www.facebook.com,1536177402
Chrome,24-bit,153.142.210.4,1.3.0,8032d121-68af-4c00-97a7-55d00fdf147f,,60.0.3112,1920x950,utf-8,Windows,1920x1080,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Super Nintendo Entertainment System�: Super NES Classic Edition � Official 
site","The Super Nintendo Entertainment System�: Super NES Classic Edition has the 
original look and feel, only smaller, and pre-loaded with 21 
games�including the never-before-released Star Fox 2 game!",https://www.nintendo.com/super-nes-classic,"Super Nintendo Entertainment System�: Super NES Classic Edition � Official 
site","Super Nintendo Entertainment System�: Super NES Classic Edition � Official 
site",https://www.google.com,1536176965
Chrome,24-bit,38.99.25.193,1.3.0,66768db9-11a6-498c-ba99-c2062646b848,,61.0.3163,2061x1072,utf-8,Linux,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Terms of Use - Official Site,Nintendo.com terms of use.,https://www.nintendo.com/terms-of-use,Nintendo Terms of Use - Official Site,Nintendo Terms of Use - Official Site,(direct),1536175361
Chrome,24-bit,122.21.236.202,1.3.0,2536882f-0b29-4597-89cb-4ef8e55ac846,10.11.6,60.0.3112,1688x890,utf-8,Mac OS X,1920x1200,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Piranha Plant amiibo Figure by Nintendo - Super Smash Bros. Series,Stay tuned for news about this amiibo figure's features�coming soon!,https://www.nintendo.com/amiibo/detail/piranha-plant-amiibo-super-smash-bros-series,Piranha Plant amiibo Figure by Nintendo - Super Smash Bros. Series,Piranha Plant amiibo Figure by Nintendo - Super Smash Bros. Series,(direct),1536175906
Chrome,24-bit,153.142.210.4,1.3.0,2fca8ad8-0429-4d8f-86d4-b85b7d204e21,,60.0.3112,1920x950,utf-8,Windows,1920x1080,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Explore the World of Pok�mon - Nintendo Game Store,"Whether you�re new to the series or a seasoned Pok�mon Trainer, there are 
plenty of great games to discover.",https://www.nintendo.com/games/pokemon-games,Explore the World of Pok�mon - Nintendo Game Store,Explore the World of Pok�mon - Nintendo Game Store,https://www.google.com,1536175869
Mobile Safari,32-bit,153.218.178.66,1.7.2,42a0b1f0-ee12-415f-a2bc-39bb6c16c20c,10.3.2,10,375x559,utf-8,iOS,375x667,ja-jp,0b710026-654e-4946-b89a-eaa39776e349,iPhone,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/order-confirmation/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.facebook.com,1530961262
Chrome,24-bit,221.241.204.19,1.3.0,1a88a3fa-bad0-4c06-a015-781e82db8b8f,,60.0.3112,1858x941,utf-8,Windows 7,1920x1080,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Fortnite for Nintendo Switch - Nintendo Game Details,"Learn more details about Fortnite for Nintendo Switch and take a look at 
gameplay screenshots and videos.",https://www.nintendo.com/games/detail/fortnite-switch,Fortnite for Nintendo Switch - Nintendo Game Details,Fortnite for Nintendo Switch - Nintendo Game Details,https://www.facebook.com,1530964702
Chrome,24-bit,38.99.25.193,1.3.0,26606b53-667f-4de1-a470-7dcc3785abd1,,58.0.3029,1565x906,utf-8,Linux,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Features - Nintendo 3DS - Information & Details,"Take a look at the features included with every New Nintendo 3DS XL, 
including 3D viewing and backwards compatibility.",https://www.nintendo.com/3ds/features,Features - Nintendo 3DS - Information & Details,Features - Nintendo 3DS - Information & Details,(direct),1530963833
Chrome,24-bit,221.114.198.90,1.8.3,6273847d-0f85-4cf7-9160-3499a26b9f9c,10.11.6,60.0.3112,1280x676,utf-8,Mac OS X,1280x800,en-us,a1e1ecbd-b822-499b-83c0-8f793eefc2ae,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/cart/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",(direct),1530961776
Chrome,24-bit,113.43.141.2,1.3.0,6d604396-35ab-4a2e-9216-12da3035f48e,10.11.6,60.0.3112,1530x1080,utf-8,Mac OS X,1920x1200,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,New Game Releases - Nintendo Game Store,"Take a look at upcoming video game releases for the Nintendo Switch, 
Nintendo 3DS, and Virtual Console.",https://www.nintendo.com/games/coming-soon,New Game Releases - Nintendo Game Store,New Game Releases - Nintendo Game Store,(direct),1530962476
Chrome,24-bit,38.99.25.193,1.3.0,1d50405c-468f-4a5e-bff7-94591a017b5d,10.12.2,60.0.3112,1667x773,utf-8,Mac OS X,2560x1440,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/order-confirmation/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.facebook.com,1530964079
Chrome,24-bit,38.140.133.130,1.7.2,cb575a8d-3c2a-450f-895a-70ad94e3b227,10.12.6,60.0.3112,1625x909,utf-8,Mac OS X,1920x1080,en-us,ded3b1f2-beb3-4f87-bba9-1d978f9dd769,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/checkout/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",(direct),1532806057
Chrome,24-bit,122.212.152.106,1.3.0,6d604396-35ab-4a2e-9216-12da3035f48e,10.11.6,60.0.3112,1875x1080,utf-8,Mac OS X,1920x1200,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo 3DS Games - Nintendo Game Store,"Browse and buy digital games on the Nintendo game store, and automatically 
download them to your Nintendo 3DS system!",https://www.nintendo.com/games/3ds/,Nintendo 3DS Games - Nintendo Game Store,Nintendo 3DS Games - Nintendo Game Store,https://www.google.com,1532806017
Chrome Mobile,32-bit,173.34.142.214,1.7.2,b2ec538f-57ea-492e-8e8b-c2cbe1060875,7,60.0.3112.107,360x560,utf-8,Android,360x640,en-gb,4a23dce4-6e41-4613-adf3-5a479986ae14,Linux armv8l,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Switch� - Official site � Nintendo gaming system,"Find out about the Nintendo Switch� system, a gaming console you can play 
both at home and on-the-go. Watch videos, learn about the games, and buy 
your system.",https://www.nintendo.com/switch/,Nintendo Switch� - Official site � Nintendo gaming system,Nintendo Switch� - Official site � Nintendo gaming system,(direct),1532806488
Chrome,24-bit,71.198.106.239,1.7.2,2ab32ce2-5ccd-427a-b03d-248acd480250,10.11.6,60.0.3112,1680x895,utf-8,Mac OS X,1680x1050,en-us,71c9683e-ae15-4392-a075-d3160085cd28,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,Stay tuned for news about this amiibo figure's features�coming soon!,https://www.nintendo.com/amiibo/detail/king-k-rool-amiibo-super-smash-bros-series,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,(direct),1532805650
Opera,24-bit,188.166.88.57,1.7.2,84f5892a-af7a-42ef-abac-7cf5d74434dc,,47.0.2631,1920x980,utf-8,Windows,1920x1080,en-us,08f5768f-b2fd-4303-ac3c-d2ec0ae8f716,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,Stay tuned for news about this amiibo figure's features�coming soon!,https://www.nintendo.com/amiibo/detail/king-k-rool-amiibo-super-smash-bros-series,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,https://www.google.com,1534142923
Chrome,24-bit,24.248.247.30,1.7.2,d4fa382b-297e-4f74-b80e-9d49b9fa417a,,60.0.3112,1512x746,utf-8,Windows,3440x1440,en-us,666c58e8-5953-47b5-aed2-e276688d3f99,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Switch� - Official site � Nintendo gaming system,"Find out about the Nintendo Switch� system, a gaming console you can play 
both at home and on-the-go. Watch videos, learn about the games, and buy 
your system.",https://www.nintendo.com/switch/,Nintendo Switch� - Official site � Nintendo gaming system,Nintendo Switch� - Official site � Nintendo gaming system,https://www.google.com,1534140423
Chrome,24-bit,218.45.240.180,1.3.0,2515ab7e-5b38-406b-8ed8-65d711aebd32,10.11.3,60.0.3112,1493x800,utf-8,Mac OS X,1440x900,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Country Selector - Official Site,"Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/countryselector,Nintendo Country Selector - Official Site,Nintendo Country Selector - Official Site,https://www.google.com,1534140562
Firefox,24-bit,54.153.88.228,1.3.0,07c8e5b8-7ab3-4f03-a10d-761e77d02368,,33,1479x889,utf-8,Ubuntu,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,New Game Releases - Nintendo Game Store,"Take a look at upcoming video game releases for the Nintendo Switch, 
Nintendo 3DS, and Virtual Console.",https://www.nintendo.com/games/coming-soon/,New Game Releases - Nintendo Game Store,New Game Releases - Nintendo Game Store,https://www.facebook.com,1534140351
Chrome,24-bit,38.140.133.130,1.7.2,cccc19af-47b8-4e03-8a8b-18a6df7aef18,10.12.6,59.0.3071,1577x899,utf-8,Mac OS X,1680x1050,en-us,0074e43a-8110-42ca-a0fa-9589ae62082c,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Switch� - Official site � Nintendo gaming system,"Find out about the Nintendo Switch� system, a gaming console you can play 
both at home and on-the-go. Watch videos, learn about the games, and buy 
your system.",https://www.nintendo.com/switch/,Nintendo Switch� - Official site � Nintendo gaming system,Nintendo Switch� - Official site � Nintendo gaming system,(direct),1534140960
Chrome,24-bit,38.140.133.130,1.7.2,0895e440-64ce-44da-ab5c-05db7f9807d9,10.12.6,60.0.3112,1574x873,utf-8,Mac OS X,1680x1050,en-us,bb969e1e-e977-44fb-8ae8-16215e6826ff,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/order-confirmation/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",(direct),1534141758
Chrome,24-bit,122.216.203.130,1.3.0,8bee7faa-22bf-478e-9af3-8260e841ce82,10.11.6,60.0.3112,2141x1133,utf-8,Mac OS X,2560x1440,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Country Selector - Official Site,"Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/countryselector,Nintendo Country Selector - Official Site,Nintendo Country Selector - Official Site,https://www.twitter.com,1534141189
Chrome,24-bit,38.140.133.130,1.7.2,ec19323b-ccc5-44c1-d83d-93b36e1a0a7c,10.11.6,60.0.3112,1440x803,utf-8,Mac OS X,1440x900,en-us,93f989ad-7966-44a5-9e20-6cc957e95d05,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,Stay tuned for news about this amiibo figure's features�coming soon!,https://www.nintendo.com/amiibo/detail/king-k-rool-amiibo-super-smash-bros-series,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,https://www.google.com,1532694830
Chrome Mobile,32-bit,106.133.26.222,1.8.3,caab842b-d765-423e-b1b8-df25701750c1,6.0.1,60.0.3112.107,360x512,utf-8,Android,360x640,ja,834e4e26-1720-473d-85ba-5f2daae4993a,Linux armv8l,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,New Nintendo 3DS XL - Nintendo 3DS - Official Site,"Check out the details of the New Nintendo 3DS and learn why it's the 
perfect system for playing your favorite games any place, any time.",https://www.nintendo.com/3ds/new-nintendo-3ds/,New Nintendo 3DS XL - Nintendo 3DS - Official Site,New Nintendo 3DS XL - Nintendo 3DS - Official Site,https://www.google.com,1532693274
Chrome,24-bit,38.99.25.193,1.3.0,7119f430-6079-4bac-d831-c4a439c92c32,,60.0.3112,1855x990,utf-8,Linux,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/cart/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://googlead.doubleclick.net,1532694750
Chrome,24-bit,211.14.8.146,1.8.3,b340b105-111b-4030-a8be-0f9bf729c10d,10.11.6,60.0.3112,1292x598,utf-8,Mac OS X,1366x768,ja,424aae40-aa40-4af7-ae27-3063f7020f6b,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Overview � Nintendo 3DS� family of systems � Details and info,"Find out what the Nintendo 3DS family of systems can do. Explore games, 
included software, fun ways to connect, and more!",https://www.nintendo.com/3ds/overview,Overview � Nintendo 3DS� family of systems � Details and info,Overview � Nintendo 3DS� family of systems � Details and info,https://www.facebook.com,1532695600
Chrome,24-bit,38.99.25.193,1.3.0,445bf293-ee8f-4c1a-a805-e1638f8b35c8,,60.0.3112,1692x826,utf-8,Windows,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Sales & Deals - Nintendo Game Store,"Take a look at Nintendo game sales and deals offered on the Nintendo Game 
Store.",https://www.nintendo.com/games/sales-and-deals,Nintendo Sales & Deals - Nintendo Game Store,Nintendo Sales & Deals - Nintendo Game Store,https://www.google.com,1532694514
Chrome,24-bit,122.216.203.130,1.3.0,8bee7faa-22bf-478e-9af3-8260e841ce82,10.11.6,60.0.3112,2141x1133,utf-8,Mac OS X,2560x1440,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Terms of Use - Official Site,Nintendo.com terms of use.,https://www.nintendo.com/terms-of-use,Nintendo Terms of Use - Official Site,Nintendo Terms of Use - Official Site,(direct),1532692806
Firefox,24-bit,41.222.208.33,1.7.2,15033bbc-8647-414c-b4ae-e808e95ca3d5,,55,1280x915,utf-8,Windows,1280x1024,en-us,e7ab0bc6-cb4f-44c0-b9fa-20b3e7d89a3e,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Switch� - Official site � Nintendo gaming system,"Find out about the Nintendo Switch� system, a gaming console you can play 
both at home and on-the-go. Watch videos, learn about the games, and buy 
your system.",https://www.nintendo.com/switch/,Nintendo Switch� - Official site � Nintendo gaming system,Nintendo Switch� - Official site � Nintendo gaming system,(direct),1530955580
Chrome,24-bit,117.207.48.230,1.7.2,a4d800f2-3864-44bf-b1b6-9f6f0edab39e,,60.0.3112,1366x648,utf-8,Windows 7,1366x768,en-us,fdf5136a-2556-427c-b086-73778d20f054,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/order-confirmation/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.twitter.com,1530957355
Chrome,24-bit,113.42.173.190,1.3.0,2a8c14c3-61b8-4574-a8a5-c6e4a4deadf1,,60.0.3112,1455x709,utf-8,Windows 7,1600x900,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/cart/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",(direct),1530957270
Chrome,24-bit,124.35.1.34,1.7.2,c2db12a0-bec7-4c55-ad62-67e695e7155b,,60.0.3112,1600x770,utf-8,Windows 7,1600x900,ja,027c7341-14bf-45d9-ad1f-242aac8fe02e,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo 3DS� family of systems � Official Site - Compare Systems,Find the right Nintendo system for you with this handy comparison chart.,https://www.nintendo.com/3ds/features/compare/,Nintendo 3DS� family of systems � Official Site - Compare Systems,Nintendo 3DS� family of systems � Official Site - Compare Systems,(direct),1530955559
Chrome,24-bit,99.61.179.126,1.7.2,eedeae4e-460e-4f0a-bfb3-3537418037b0,,60.0.3112,1366x638,utf-8,Windows,1366x768,en-us,b6b93338-f93a-4d65-875a-83d587e80395,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,Stay tuned for news about this amiibo figure's features�coming soon!,https://www.nintendo.com/amiibo/detail/king-k-rool-amiibo-super-smash-bros-series,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,https://www.facebook.com,1530954113
Chrome,24-bit,210.13.73.54,1.7.2,edd42dae-8050-4750-a11e-a79ece0f7649,10.12.3,60.0.3112,1679x959,utf-8,Mac OS X,1920x1080,zh-cn,47b61350-0772-4ea4-9ef8-9641fbd89812,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo Switch Online � Nintendo Switch� Official site � Online gaming, 
multiplayer, voice chat","Learn about the upcoming paid online service coming to the Nintendo Switch� 
system.",https://www.nintendo.com/switch/online-service/,"Nintendo Switch Online � Nintendo Switch� Official site � Online gaming, 
multiplayer, voice chat","Nintendo Switch Online � Nintendo Switch� Official site � Online gaming, 
multiplayer, voice chat",(direct),1530955971
